sample_id,mitochondria_background_signal_heterogeneity,median_mitochondria_object_area,background_noise_robust_snr,background_mito_signal_contamination_index,mitochondria_intensity_variance_across_radial_shells,nucleus_to_mitochondria_intensity_ratio,mitochondria_length_to_width_variability,mitochondria_network_compactness,mitochondrial_radial_anisotropy_index,mitochondria_neighbor_intensity_variogram_slope,mitochondria_local_autocorrelation_length,mitochondria_length_width_skewness,mito_clustered_vs_isolated_object_fraction,mitochondria_background_contrast_ratio,mitochondria_local_texture_anisotropy,intra_cell_mitochondria_cluster_coefficient,mitochondria_intensity_gini_inside_cell,mitochondria_to_background_intensity_contrast,perinuclear_mitochondria_fraction,mito_perimeter_intensity_gradient_mean,mitochondria_intensity_entropy_within_cell,mitochondria_area_fraction_in_perinuclear_band,intra_cell_mito_intensity_variogram_slope,mitochondria_intensity_entropy,intra_cell_mitochondria_clusteredness,mitochondria_radial_compactness_gradient,mitochondrial_network_fragmentation_score,background_mito_signal_to_noise,mito_intensity_geodesic_variation,mitochondria_network_continuity_score,mitochondria_polarization_toward_niche_side,mitochondria_long_tubule_fraction,elongated_mito_fraction_by_aspect_ratio,mitochondria_size_intensity_correlation,mitochondrial_area_fraction,mitochondria_intensity_weighted_eccentricity_variance,per_mitochondrion_intensity_skewness_mean,mitochondria_neighbor_intensity_autocorrelation,mitochondria_network_spatial_entropy,mitochondria_perimeter_to_area_ratio_mean,mitochondria_to_cell_intensity_dynamic_range_ratio,mito_intensity_autocorrelation_length,mitochondria_spatial_polarization_score,mitochondria_radial_distribution_entropy,mitochondria_texture_anisotropy_glcm,mitochondria_clusteredness_by_nearest_neighbor,mitochondria_local_entropy_mean
old_20210423_dish3_c3_r1,,186.0,67.16548272716939,0.3674658515266533,0.0230695270001888,1.1001050720125989,0.3286410959243774,1.0983764413731392,0.4832031712979491,,22.293558284170626,0.3769763824105947,0.0,0.9668543028305812,0.9832964539527892,0.1851851851851851,0.3403281966830425,-0.0462893256315744,0.173300486975293,2009.2730712890625,5.395917191000963,0.1160036440935317,1.8265044519188365,3.5759492005205034,1.3705421836905805,-0.2588623795993173,0.0003719546258244,15.71631636779236,0.0193375701450711,0.1513009799754274,0.0187815676453293,0.0,0.4615384615384615,0.2765847211160333,0.0745427217019308,0.002828702126605,-0.3707242518562516,-0.0858575716389775,0.9373988407880136,0.2640529144273403,0.9143297708922812,145.29016746263198,0.0487049368371995,2.059314029863293,0.5822641938843814,0.3982838036899752,1.7436282634735107
old_20210423_dish3_c4_r1,729.4391999999999,210.0,,0.4774348697012076,0.0053469212725758,1.0943486973070662,0.1584812452554702,0.7824586614987504,0.7743631824530773,180250.89941525809,21.030492341188015,1.1824668037583896,0.2916666666666667,0.932870218082933,0.9675288796424866,0.4166666666666666,0.3060820993121089,-0.0988756495645344,0.0593352334759185,1560.289306640625,5.329858675643502,0.0808169402330535,1.2646404239966564,4.0944110243273,0.931800235674372,-0.3194957358723975,0.0255031470084425,5.364982534011214,0.0253793910256503,0.1154738321300807,0.0753022880964381,0.0,0.3636363636363636,0.2685426631947982,0.1363209619609203,0.0266552753326866,-0.4204256166063227,0.4680417104890158,0.9574950603029913,0.3023960558824271,0.6625073330050765,228.03555557648792,0.1433248948054267,2.291413149073856,0.4999145819593661,0.5568934167590829,1.749763250350952
old_20210423_dish3_c5_r1,788.7432,223.5,,0.3308419767898992,0.019706767052412,0.92769981689081,0.7676402233600617,0.8252552108955861,0.4114787620223715,,25.84753102211668,2.0746972874584864,0.1666666666666666,1.000244113699552,0.98093843460083,0.2222222222222222,0.295538959183703,-0.0488785932191037,0.1909185300399429,1989.2886962890625,5.28976400438151,0.1218732367876622,1.586184292805258,2.3340782395582074,1.2648301686702978,-0.3598623478922961,0.0006157113015596,408.2353612766242,0.0211745861703276,0.4326739051976642,-0.0948090584047379,0.0,0.125,0.152107039826314,0.0560573476702509,0.0012078752108706,-0.4629921451637088,-0.2621664207021412,0.9224723436114028,0.2244253484648775,0.8279194191183993,226.0570652383507,0.150364381532814,2.12553882195003,0.5608090316421124,0.4970132403863678,1.567248821258545
old_20210423_dish3_c6_r1,,191.5,871.2171330526179,0.3270367243217563,0.0168226193636655,0.9291367664701208,0.3050558025240898,0.5346855053846894,1.0160042609764666,325347.01063588355,20.52656017327251,0.4521067656783132,0.5833333333333334,0.9467006226074476,0.9822269678115844,0.4,0.4020429597664532,-0.0700334979378514,0.0952584168928829,1844.3184814453125,5.3162473378956605,0.0707729468599033,1.603652371854395,2.489623796828845,1.2446950816649809,-0.264659017426924,0.0004201148012084,148.64087000743427,0.0174750171745606,0.2245998091418552,-0.1513975738197244,0.0769230769230769,0.3333333333333333,0.2055296191072737,0.0644097583535668,0.0,-0.3122799910694712,-0.5,0.9295982456425688,0.0,0.221937934929014,91.05688601713533,0.1099638481493148,2.2284105473681413,0.5327889967367454,0.5074378645295013,1.9419240951538088
old_20210423_dish3_c7_r1,721.2849,176.0,,0.3906927364070872,0.0096404841169714,0.811377510323686,1.6271520365953445,0.312899348323317,2.125725029239763,158229.10466719788,24.152802820933392,0.470307675649828,0.2666666666666666,1.122853144425569,0.9846184253692628,0.4615384615384615,0.3393066091733365,0.0403444988082191,0.0409182701460503,1735.9818115234375,5.366680988228541,0.0674969249692496,1.5516875531876648,2.8852076602014396,1.147706256555472,0.0056615548025169,0.0008076221619317,367.9346066106329,0.0170128202566336,0.3496431226774785,-0.0206815329931115,0.0,0.1666666666666666,0.2687564597169575,0.088412533240837,0.0026456232991053,-0.3244719409810694,-0.523586814475779,0.9269861532569512,0.3179311799306302,0.6101196295567175,118.4844880527761,0.1686919071275129,2.182843708943859,0.5267113385942762,0.5604459682883308,1.8209114074707031
old_20210423_dish3_c8_r1,,160.5,938.216488227356,0.3330184222563747,0.0089474087581038,0.8830302313553341,,0.3278661970894903,1.4144130965366988,665997.7961579432,19.201855239868735,0.7400808990783504,0.4545454545454545,1.0461358887260566,0.9646735191345216,0.4814814814814814,0.3915751149159792,-0.0449784769382237,0.0,3007.53857421875,5.392463288530333,0.0482300884955752,1.8947913499572315,2.043575580475969,1.4424202917156734,-0.2571579352036317,0.0023673553634365,182.11244406955976,0.0107727312391208,0.2112735974025849,0.0284095025831653,0.0,0.375,0.6519702461737068,0.0364018961729679,0.0044821312533389,-0.1154193719433662,0.0,0.8807270715608383,0.0,0.0941780488585401,55.23703898296336,0.1776045237499341,2.259910287933185,0.5027435552625062,0.487610829423881,1.9827553033828735
old_20210423_dish3_c9_1_r1,745.7478,181.0,,0.4162305910254584,0.0012161843478679,0.99519601947369,0.4957516566753387,0.529244900175986,1.1682295930506326,267305.98110698885,21.107839633307183,0.8127686902677653,0.3,1.0781095883532137,0.9737796783447266,0.4814814814814814,0.3188532331381115,-0.0128464602949208,0.0353112724723839,1811.6724853515625,5.186439682666194,0.1035600545950864,1.3692341616843466,3.328909914551831,0.971212109331594,-0.2570050487657048,0.0034179593560013,267.2481778654372,0.018603529043373,0.0836546958707285,0.0301453293010752,0.0,0.2608695652173913,0.8373826761525159,0.1072170193085906,0.0187975285147258,-0.3709199664460565,0.0294607468915314,0.9354173022650132,0.3112831357312133,0.9441870626283884,189.80432750542073,0.1280105919854772,2.1874844776181073,0.4836513717712729,0.5348395158817814,1.6370031833648682
old_20210423_dish3_c9_2_r1,,164.0,308.6806856643503,0.3198325030452795,0.0148401577025651,0.3396866651982032,0.5023711767554283,0.4620006608358536,0.6101233280234339,,22.16772623074832,0.7471186953127894,0.0,1.0072100530849315,0.9799206852912904,0.7037037037037037,0.3184624766966351,-0.0431644251061163,0.1876661107833303,2125.65185546875,5.345820625425992,0.1151419558359621,1.5153033713693536,2.6660833474712087,1.3481776578128664,-0.4270922242591308,0.0009590758960378,66.18102888706268,0.0153445845704842,0.5702071423134548,-0.1403865034862231,0.0769230769230769,0.1428571428571428,0.752445337659459,0.0624072147069025,0.0002367216611628,-0.2743128354639833,-0.2361633800120463,0.903544179998826,0.3403884124795092,0.3947596973725849,130.9877778146163,0.2249382733566111,2.2216129340039865,0.5000574967031585,0.5226915293562079,1.6916439533233645
old_20210423_dish3_c9_3_r1,,202.0,263.9185901242158,0.4101786023573627,0.0073513751849532,0.0927692040842058,0.0258115949392318,0.7709972572240016,0.6451800486749142,1521272.1387113512,20.187125141599765,0.5888559623116879,0.3333333333333333,0.9666400798218654,0.9835614562034608,0.2916666666666667,0.2873057205298746,-0.085863822420072,0.1506039637584969,2135.380126953125,5.364254079998453,0.1154923731451696,1.4542434414032872,3.4648416058239526,1.0373661394908182,-0.1096498773540124,0.005685513082635,43.92774230706483,0.0249281936234885,0.3718897179758922,0.0,0.0,0.1666666666666666,0.0252616073450069,0.0819840443981963,0.0053381081668389,-0.4124323356293997,-0.0346410523230281,0.8966521967651802,0.2446470754069094,0.4731595267351083,124.34242187401428,0.0673560135569914,2.3567030380320833,0.5034062372834004,0.5880130997241564,1.8111226558685305
old_20210423_dish3_c9_4_r1,,186.0,832.0966734007068,0.4220848056164236,0.0026242805179208,0.436174911622246,0.2448260965704917,0.627490015441842,1.079307655514131,,21.249249824788595,0.8646930409984481,0.2857142857142857,1.090219589506769,0.9791747331619264,0.3333333333333333,0.2996436826833093,-0.0520306723475825,0.1293777971873332,1753.327392578125,5.245868198185941,0.11997344461305,1.6676663936845582,3.168656611574653,1.0225040595212198,0.0402268103801465,0.0019744449991534,223.19509006879008,0.02405523276591,0.4492957746478866,0.1346392231602822,0.0,0.3043478260869565,0.4909519033748739,0.0885096542952942,9.262724014906415e-06,-0.3418858455876054,-0.2825193056853077,0.9164268467703875,0.2794467831444379,0.6244701112367851,125.02943584709244,0.1227587718405601,2.3624747607780785,0.5529194266777938,0.5287180644185685,1.5815666913986206
old_20210423_dish4_c10_r1,1055.6112,185.0,,0.247950581381781,0.0059099621139466,1.079370724975137,,0.6100951506599168,0.7198245805655757,,21.798676841874315,0.8452770585520021,0.3846153846153846,0.9937420804829664,0.9823397994041444,0.4722222222222221,0.2985320690554807,-0.0198047032560976,0.1299183505636451,2714.25732421875,5.3660541537649165,0.1028287974259283,1.4669748292291511,2.0109603086711454,1.5703716773868948,-0.5456795907954698,0.0007851757023094,320.55159925107915,0.0140462493614405,0.8535031847133739,0.0798715638720299,0.0,0.1111111111111111,0.3740037280803512,0.0486647086947612,0.0008756704449112,-0.2651660604372207,-0.1489738549000951,0.9106350679353864,0.2895585341799154,0.9424886773241888,163.79903521180222,0.0460782896206345,2.2262748481148944,0.5041040891780569,0.5632629280333289,1.7016721963882446
old_20210423_dish4_c11_r1,873.2514,196.0,,0.4394093288194851,0.0053047374822199,0.209703883099484,0.5543775382876396,0.2469978815043645,1.1385056332973544,,23.844947349031543,0.2217742111681527,0.2105263157894736,1.0822100162144377,0.9845556020736694,0.4375,0.3506246707200282,-0.0445295608864362,0.0964928157270943,2547.666259765625,5.353492026605168,0.0665306122448979,1.554157780245008,3.3769380621784744,0.9635528889784056,-0.1223160469383627,0.0009695899313511,547.2366834648826,0.0221051968702227,0.1376553146106043,0.0303591893724173,0.0,0.3333333333333333,0.5168783873656292,0.1121721535414247,0.085252136952108,-0.3989424236763912,0.2007287687109602,0.937373851869218,0.2360874414041144,0.7685554965871901,152.42756040239703,0.1329056749618223,2.1081304203704936,0.5200362841482518,0.5881948115938593,1.791886329650879
old_20210423_dish4_c12_r1,883.6296,236.0,,0.3102635525812253,0.0043353457003831,0.8633669023024522,,0.7040242365218221,1.0586396008978958,-11459.77579973767,18.90876298534996,0.5231806857247119,0.3846153846153846,1.0080701752057444,0.975919544696808,0.3333333333333333,0.3102690462747637,-0.0359947979490028,0.1282703251643895,1751.187255859375,5.261969187766737,0.1099050203527815,1.3846685399323804,2.4377801915640354,1.3132690970996552,-0.2294433388576275,0.0005102760327468,339.04383252164695,0.021573796023727,0.1289012064396977,0.0451506937830901,0.0,0.3076923076923077,0.1892157940669176,0.0723482002595451,0.0002770393343685,-0.5299998009107512,-0.1475029214428845,0.9492856579282716,0.2778249621983524,0.6303857513066037,181.8431939235526,0.1031138411056283,2.0837904226431316,0.5167354229925805,0.5554429573439239,1.7157633304595947
old_20210423_dish4_c13_r1,670.1351999999999,176.0,,0.3917429040275437,0.0013638117816299,1.1342560011623852,0.1927328674793243,0.769106562026265,1.0439780273103514,956859.7819619311,29.394167664338685,1.286698444300761,0.217391304347826,0.9571328295667032,0.9772312045097352,0.3508771929824561,0.3124008918921352,-0.060134784014804,0.1210489083928062,1677.9952392578125,5.165300380177344,0.1154802259887005,1.5810447723093242,3.036443274824139,1.0040435386068582,-0.2838004158245892,0.0062607089428025,392.778342651253,0.0261949305160073,0.2173980816485838,-0.0141926915192407,0.0,0.2727272727272727,0.3606715282120689,0.0831910388634656,0.0205439660323585,-0.3400100798683435,-0.0205447366633808,0.9333059716327567,0.3026594876597949,0.6738581907741269,169.84048070209715,0.1123363318909318,2.2131330706041843,0.5254911992599236,0.5657274770145186,1.3502219915390017
old_20210423_dish4_c1_r1,,172.0,53.52376250317987,0.4322316808185418,0.0086202416568994,0.7335169420185681,0.2523764162421226,0.2781023614189991,2.2057000297951705,,19.521770523426905,0.1457944676875337,0.0,1.1136621929151962,0.9585663676261902,0.6666666666666666,0.3889968406908171,-0.0262485086530643,0.0780862380229642,1793.363037109375,5.185344793982047,0.0959929546455305,1.9011265894704397,4.142834536953966,1.0023784942248812,-0.1079964763181792,0.0012330956413768,15.250071406116534,0.0275723232939542,0.1573944317737863,0.0834704983618951,0.0,0.238095238095238,0.4136131899240969,0.095576367210082,0.0,-0.3972381017158139,0.0,0.9357700566552136,0.1832679531234795,0.3473216032426901,107.0638973100446,0.0858187487768151,2.27980775736955,0.4841259424108924,0.4919034527662903,1.708935260772705
old_20210423_dish4_c2_1_r1,955.5357,150.0,285.3095811302484,0.4503927843613235,0.0065069198608398,1.1427601589426089,0.1460766815543174,0.3515807385171087,0.941115824548852,,33.60562711815658,0.1062297295763711,0.0,1.1763620397988552,0.9835454821586608,0.2962962962962963,0.3110649017688904,0.0229547198663451,0.1223642641172468,2173.847900390625,5.3792238675256545,0.1078737919272313,1.4345934776612494,2.8804844951415243,1.2549143630846809,-0.2694834493849626,0.0007388021524729,86.92393788395684,0.0213267097604699,0.3898921315105951,0.1111091859879032,0.0,0.2105263157894736,0.3791751343844429,0.0770956179905191,0.0009472346352766,-0.4097337273681459,-0.0899346602836039,0.9232157184718184,0.2672528939880358,0.8324876884933197,156.84497464589543,0.3593181082604501,2.273622602895649,0.5087959654787425,0.5744333238418713,1.602782964706421
old_20210423_dish4_c2_2_r1,,262.5,,0.4494437229881414,0.0144726689904928,0.3040395886495602,0.7781866343021392,0.7566316492210805,0.5537369991033438,,22.046695623820757,0.8527326353154296,0.3333333333333333,0.8855870925129758,0.9804856777191162,0.3333333333333333,0.3105724367026323,-0.2101290282665835,0.1908710546305523,2659.817626953125,5.325715809131172,0.1165009406073636,1.700202333002388,3.1397753558632093,1.0286567610238346,-0.0936780127839621,0.001074099429686,291.49238254536016,0.0226146867106142,0.4801444043321293,0.0811629756804435,0.0,0.3684210526315789,0.4542469448296558,0.1003907966238871,0.0032098649687446,-0.3442777866459081,-0.2439714205196643,0.9024818743471288,0.2347822401320175,0.5049253765672719,103.5965553263282,0.092911089045469,2.3413113590022983,0.4879098869900927,0.4811666863052992,1.6532930135726929
old_20210423_dish4_c2_3_r1,987.4116,164.5,291.3318161467395,0.3731413859745556,0.0059314146637916,0.5643881678595715,1.7458797529935837,0.3675699023659175,2.2131931375725036,1684670.1125771494,17.178676780898833,0.5605888216187948,0.0,0.948828009366195,0.9704298377037048,0.2424242424242424,0.3300064512454439,-0.0902220461790967,0.0247199588942221,2767.927490234375,5.2697805430872355,0.0419331911869225,1.8519187960130716,2.604211591431935,1.5177747308634104,-0.4341711878996119,0.0007259616037251,77.11676965952859,0.0134368679314898,0.1307022290846659,0.2506429036458333,0.0,0.1538461538461538,0.7413036021994523,0.0513307896866689,0.022301782299957,-0.282303073530941,0.4999999999999998,0.8981690733421337,0.2511266048400454,0.5083768523012604,108.24784470984233,0.1771915715985203,2.2660298991305043,0.5389475340601642,0.3917495060795096,1.9373817443847656
old_20210423_dish4_c3_1_r1,848.0472,214.0,291.74790319990984,0.3906905107905629,0.0067084156908094,0.5507401385684315,0.0388770767211914,0.5175698732016005,1.5775674942093487,,22.01035208639512,-0.0305956865915967,0.4230769230769231,0.9781370661693312,0.979281723499298,0.2608695652173912,0.3329813607695535,-0.0408107030903068,0.0260773733373123,2069.0888671875,5.3125821359181655,0.0363532000382665,1.6329751493226776,2.8097921307250195,1.3833284308743146,-0.0610065961012135,0.0009625371193252,70.80357016010555,0.0182117459582086,0.3862068965517237,0.068085170777376,0.0,0.2916666666666667,0.3301422549172971,0.0789488039713062,0.0001534618142988,-0.3738354481002026,0.0341009450467602,0.9358479499169048,0.3293690121028595,0.9020557481246686,236.28837794275535,0.1150606255902104,2.2127113753879253,0.5311040401996832,0.4957767802742896,1.735183835029602
old_20210423_dish4_c3_2_r1,,199.0,,0.4146900423496402,0.0143824014812707,0.77976395086745,1.309468713247776,0.7763063784090328,0.7909855459977942,,21.144621240885943,0.901831566768771,0.0,0.972051257997028,0.9705897569656372,0.303030303030303,0.3203477051557568,-0.0693312362883793,0.1406730888198084,2248.2607421875,5.352646748103515,0.0998320134389248,1.7162954337565384,2.648935385697406,1.210448493543089,-0.3531609188379783,0.0006820815064131,330.83762519251223,0.0196530267061994,0.2422236668086513,-0.0754662954679099,0.0,0.2727272727272727,0.929145709608303,0.0636929124754306,0.0,-0.3882076402712199,-0.5,0.915824096593955,0.0,0.4142188411935485,90.28679884598246,0.1096702658130199,2.2739948752956693,0.5667917101223016,0.4349397785398063,1.7193962335586548
old_20210423_dish4_c4_1_r1,821.3603999999999,209.5,,0.336609550288196,0.0061430679634213,1.2134469860647603,0.3527630594015121,0.6945797672303391,0.821454805646902,-238998.7396354106,20.32804515156648,4.480302678808284,0.3225806451612903,0.9464765553503716,0.9734060168266296,0.3623188405797101,0.3177864271131527,-0.0433299420341364,0.0459183882649539,2129.550537109375,5.390054039485916,0.0453097345132743,1.4498506669467943,2.443079411156917,1.4043343698530273,-0.3173097880840867,0.0014611185021219,322.5908790529954,0.0221089095799158,0.2508035190648989,0.0391200568086357,0.0,0.25,0.1377017988429277,0.0650664816741819,5.6137171649891673e-08,-0.3028248321405449,-0.1773231555511877,0.9287458050387144,0.2759983672769783,0.6021348180478023,232.0,0.0214826582217516,2.2976349123446096,0.5606032875027102,0.5251129941145848,1.822376012802124
old_20210423_dish4_c4_2_r1,667.17,283.5,,0.3730117345927878,0.0055916956625878,0.7416932675027791,0.0905645998477935,0.978157684795128,1.0587871311177235,580200.0306031068,27.460275698709943,1.666841720297639,0.28,0.9548069209706562,0.977741003036499,0.3181818181818181,0.3082389373822551,-0.0576617176015498,0.0454979360076145,1755.703857421875,5.308895509803413,0.0746384872080089,1.4092409497182752,3.139655726481388,1.0908006345235213,-0.1733665196056151,0.0004828955366668,743.2216556225364,0.025915599557674,0.1866264231863183,0.0395488123739919,0.0,0.2857142857142857,0.0108658654492166,0.1054642155162446,0.0294705250590862,-0.4663293713036816,-0.1738073028814468,0.9543178316865542,0.262201415562164,0.6972964737748806,198.85144503356244,0.1408851242303988,2.231657941737118,0.5017396092885539,0.4916221125773503,1.5512877702713013
old_20210423_dish4_c5_1_r1,1154.9453999999998,179.0,712.683738644633,0.369369747511926,0.0056840707547962,0.5384376937012856,0.2016635241508483,0.3932803073214006,0.7603676043509093,1334512.014867626,17.126867973086668,2.68013867586655,0.4117647058823529,0.9647374285826104,0.983926236629486,0.3333333333333333,0.3058309515075723,-0.0823611954692577,0.0864721509635466,2119.85791015625,5.360706577667123,0.1059243050490315,1.419682303593382,2.9921926186251837,1.0880874180489444,-0.2550903082032779,0.0015793978902875,181.2934588811576,0.0175710769020106,0.1278736603313661,-0.0399664766045026,0.0,0.2941176470588235,0.8748557964048644,0.0729841600184992,6.568148918335819e-05,-0.3614284896625761,-0.1418556961214689,0.9219926135833,0.1852738557122968,0.2888623102905795,131.45433356398917,0.1526849736742101,2.227074122279143,0.4790794626936236,0.5446080508406123,1.7642104625701904
old_20210423_dish4_c5_2_r1,,192.0,682.3597416295988,0.3427878335190532,0.0151252001523971,0.6356596379328551,0.4777959643363952,0.8427019713593877,0.6007695495324874,,22.354616173458357,0.0262494705725917,0.2222222222222222,1.0126338547473663,0.9805774092674256,0.4444444444444444,0.3579753498628828,-0.0579256849907242,0.1951614053350295,1850.5589599609375,5.374242628339542,0.1181961798075542,1.725101854044061,2.16756025796926,1.2631853792361951,-0.516448156901561,0.0017078996097781,174.69307013919672,0.0228967382988109,0.8092691622103372,-0.12190919281334,0.0,0.4545454545454545,0.5738375342771623,0.0619817319921378,0.0202333967534994,-0.1050839216995317,0.0719259967728419,0.9069628871517592,0.1542437963508086,0.3892751463847411,98.29106951781364,0.1512581771964748,2.2929414771956087,0.4933466432937895,0.4701749191949583,1.7886823415756226
old_20210423_dish4_c6_1_r1,920.6946,225.0,482.1571002004223,0.3812483520494596,0.0080105187371373,0.8004921778167963,0.1837722534298896,0.4561650509343009,0.9508716218960954,828418.2578093556,26.229165638422792,0.8961019443513256,0.1904761904761904,0.9701477889044754,0.9813084006309508,0.4374999999999999,0.3146073408039784,-0.0485329179730998,0.1497392252446951,2135.233154296875,5.375013031065711,0.0901940220241216,1.3977697245045713,2.4857896991537736,1.2582750072919748,-0.2709505636902244,0.0005650246226727,99.644757076394,0.0201050691821946,0.2004012306119751,0.0642932522681451,0.0,0.2,0.7462144391889672,0.0730489073881373,0.0287920730614437,-0.3365291083470445,0.2659296347373847,0.9272094140683838,0.3118315318069437,0.3830937747566676,144.12912374792597,0.0770189993829887,2.169238838438483,0.49986763766831,0.4796924670047967,1.6823203563690186
old_20210423_dish4_c6_2_r1,765.7629,253.5,,0.2923620025439375,0.0053541921079158,0.7769576379350964,0.2681264855861663,0.6021221246901663,0.8209510928534705,-552279.5791536103,16.642766077947677,0.452029317638787,0.4615384615384615,0.9496390180901176,0.9821494221687316,0.5079365079365079,0.2831546422411253,-0.1175113939714946,0.0052997158379943,1647.717529296875,5.345251410717982,0.0383703000830269,1.1616762421971008,2.343169761459535,1.2612309743044436,-0.2824871804560416,0.0008558568591847,265.61437212812086,0.0172224180920037,0.26472635974045,0.048499443117252,0.0,0.1111111111111111,0.5971909282870488,0.0612224858849521,0.0122312775783324,-0.288131383110864,-0.1625357726125263,0.9105529256421911,0.2426292149259675,0.2199023930040277,193.82370961516048,0.0490177599449021,2.2633922827116137,0.5182614983099213,0.5486780729832854,1.7870222330093384
old_20210423_dish4_c6_3_r1,1292.8272,186.0,139.31705688618308,0.1967654986418917,0.0066393329761922,0.6870144283765649,,0.8235493910301332,1.4281487407582936,,17.05506590306457,0.7828078310685094,0.3333333333333333,0.9254930297025266,0.987540602684021,0.1111111111111111,0.308838277127061,-0.0689537451265098,0.0342450100093697,2979.05322265625,5.340846289885544,0.0589422688736374,1.5779796582755126,2.604651687711056,1.562122533286504,-0.389203889295675,0.0026205523640018,15.910589879130976,0.0128363655846648,0.7479956320908743,-0.0388113370505712,0.0,0.5,0.9803994334771948,0.0405364782055729,0.0091472039987267,-0.2447666121339551,-0.4600037988475488,0.9138165447279756,0.3015182649281491,0.4586079653897784,82.11537507537928,0.0483895896770048,2.3027934490922477,0.6396190247929838,0.551937623952843,1.8462021350860596
old_20210423_dish4_c6_4_r1,1031.8896,190.0,,0.3822355866314557,0.0060015022754669,0.7316544266043107,0.2710914706707,0.5009766537583921,0.8560063383077389,,26.739912475289657,0.9949452321860488,0.2307692307692307,1.1312807053529337,0.9819963574409484,0.5,0.3236177974263827,0.0217505452503576,0.163620641359392,2318.49658203125,5.361981087793916,0.1180329589587488,1.3839074958094149,2.8281048360970074,1.179363096205974,-0.3840245556024036,0.0007745874712133,560.6892260937444,0.022396708510431,0.1209176116820203,0.1956397271925403,0.0,0.1666666666666666,0.4308701811742532,0.0826592669672794,0.0214347656709417,-0.3255058327296896,-0.0118359393963005,0.9195657614317292,0.2112392481998763,0.5969799444199819,189.31608322049237,0.1521473431909407,2.2163033695491077,0.5141146511607366,0.5697352496103083,1.6153756380081177
old_20210423_dish4_c7_1_r1,1251.3144,241.0,951.8990815460214,0.4079064359203949,0.0034679274540394,0.0737295670560338,1.1694964439392088,0.4812124006883465,1.2702799158783893,,23.562747150226024,1.5001304621117937,0.3333333333333333,0.924780704504787,0.9894960522651672,0.2222222222222222,0.318085121300268,-0.081181945544548,0.0358044474331394,2420.69921875,5.371640612787248,0.0796748932130991,1.3458414834911527,3.0999963202848466,1.0724181137137918,-0.0987004958128358,0.0009541855599893,189.39698411812793,0.0217711134838714,0.362790697674418,0.1298950447523889,0.0,0.3888888888888889,0.375450529202647,0.0888643193770917,0.0183483625204982,-0.2720269542483554,0.2680387822209965,0.9160550833062304,0.2588348628439081,0.7714296370770931,149.58050997716222,0.1810488534995849,2.349395382728794,0.4715456181939391,0.538780225207566,1.6787686347961426
old_20210423_dish4_c7_2_r1,889.56,175.0,604.4663181103027,0.3235450511761976,0.0029925790149718,0.84127656291644,0.227197372663021,0.6524814027001592,0.8125566675240986,138606.5246240643,20.48844135444912,1.4102781917075378,0.3636363636363636,0.9791494627846796,0.9708685278892516,0.3859649122807017,0.3094127420705157,-0.0316983559231948,0.1291615874196201,1731.1431884765625,5.286940726548516,0.1211074448339863,1.1570343146403732,2.869636194851173,1.1746962862405896,-0.3007076793469435,0.0009797335596646,105.34701447058806,0.0211634381163982,0.1055502942299666,0.0,0.0,0.2941176470588235,0.495229816494084,0.0626750221979373,0.0,-0.4185890686252574,-0.1692509773326688,0.9314313923671498,0.1820087680187397,0.4835899979703698,169.54743454238303,0.1393823990032169,2.118894924825391,0.5013971960299892,0.6068905835946948,1.654812216758728
old_20210423_dish4_c8_r1,,187.0,,0.2978021487853593,0.0098145194351673,0.9193972626348004,0.1791276226758957,0.3431654611176032,0.7315682679456272,,21.4182114291355,-0.1303825130184893,0.1666666666666666,1.048339271403973,0.9843484163284302,0.4,0.3665897723089937,-0.0383216630162238,0.1858926838825153,2330.017333984375,5.374097036110754,0.1221279876638396,1.7684243207686752,2.1120239947927635,1.4639256238434537,-0.4206509448788079,0.0005597577144035,258.8357205946378,0.0141314575370675,0.363264053950937,0.0561839332265302,0.0,0.5,0.4805499977764888,0.0607796598592992,0.0004801148483218,-0.4816034131449718,0.4904353175973798,0.9034980591397525,0.3327904830764874,0.6957849274551835,133.55194690179675,0.0580674608204095,2.148468977622711,0.5535638784869131,0.4955660414835406,1.7750277519226074
old_20210423_dish4_c9_r1,790.2257999999999,195.5,,0.4374614435196282,0.0008884570561349,0.3739975323585751,0.0147674850225448,0.2902025989972636,1.0532618465211274,429276.06261672976,23.60311008315793,0.2812566277908396,0.44,0.9787261477121378,0.9765857458114624,0.2982456140350877,0.3027551425221884,-0.0628012956005969,0.1188247811920687,1811.3304443359375,5.2996915317588815,0.0943807172934514,1.3850263419427242,3.2686784560911475,1.025648729081566,-0.006587947147607,0.0005570157859369,431.0958480046105,0.0211117641177662,0.377171215880893,-0.1537574768066406,0.0,0.2142857142857142,0.2104230497463068,0.1004623724489796,0.0051941435229479,-0.4343988436816176,0.0489074950951331,0.9128184220582192,0.288093158324486,0.9583140185641884,173.45394216528402,0.1703615770749833,2.27058941018426,0.5013130072544872,0.668061093705358,1.5563762187957764
