sample_id,Group,mitochondria_background_signal_heterogeneity,median_mitochondria_object_area,background_noise_robust_snr,background_mito_signal_contamination_index,mitochondria_intensity_variance_across_radial_shells,nucleus_to_mitochondria_intensity_ratio,mitochondria_length_to_width_variability,mitochondria_network_compactness,mitochondrial_radial_anisotropy_index,mitochondria_neighbor_intensity_variogram_slope,mitochondria_local_autocorrelation_length,mitochondria_length_width_skewness,mito_clustered_vs_isolated_object_fraction,mitochondria_background_contrast_ratio,mitochondria_local_texture_anisotropy,intra_cell_mitochondria_cluster_coefficient,mitochondria_intensity_gini_inside_cell,mitochondria_to_background_intensity_contrast,perinuclear_mitochondria_fraction,mito_perimeter_intensity_gradient_mean,mitochondria_intensity_entropy_within_cell,mitochondria_area_fraction_in_perinuclear_band,intra_cell_mito_intensity_variogram_slope,mitochondria_intensity_entropy,intra_cell_mitochondria_clusteredness,mitochondria_radial_compactness_gradient,mitochondrial_network_fragmentation_score,background_mito_signal_to_noise,mito_intensity_geodesic_variation,mitochondria_network_continuity_score,mitochondria_polarization_toward_niche_side,mitochondria_long_tubule_fraction,elongated_mito_fraction_by_aspect_ratio,mitochondria_size_intensity_correlation,mitochondrial_area_fraction,mitochondria_intensity_weighted_eccentricity_variance,per_mitochondrion_intensity_skewness_mean,mitochondria_neighbor_intensity_autocorrelation,mitochondria_network_spatial_entropy,mitochondria_perimeter_to_area_ratio_mean,mitochondria_to_cell_intensity_dynamic_range_ratio,mito_intensity_autocorrelation_length,mitochondria_spatial_polarization_score,mitochondria_radial_distribution_entropy,mitochondria_texture_anisotropy_glcm,mitochondria_clusteredness_by_nearest_neighbor,mitochondria_local_entropy_mean
old_20210423_dish3_c1_r1,Old,4515.072975,298.0,444.54737141486424,0.0002257495590828,0.0038540966343134,0.0220358865996355,0.2956587978344855,0.0442362071705059,0.5253578212308352,-0.0199731979519128,5.284729027247757,0.0230872785934271,0.8666666666666667,6.282507833364016,0.6249024271965027,0.6121212110676767,0.211299568437634,10.580155365842607,0.1812454176272445,28188.041015625,7.583654313135082,0.2415679869332449,1.1368225812911987,4.569459633240867,0.8793565517075153,-0.0493875719782701,0.0234374999694824,301.2892316617461,0.3805933594703674,0.9709498757619964,0.022825021014684,0.4666666666666355,0.0,0.3535714285714285,0.2837456684664356,0.0096189260092836,0.3598553000221552,0.0377482977706682,0.5650469290305424,0.2374122130168952,0.6674391432337063,4.200815684432892,0.0490894050939361,0.9055468277739236,0.308275459961553,0.5432368027861175,3.721782684326172
old_20210423_dish3_c2_r1,Old,3032.4378645996094,269.5,725.8970435431455,0.0017466796608334,0.0038082706741988,0.0095294112786299,0.2045695332198638,0.0364416599971374,0.6140633452414901,-0.4675195813179016,5.63852558866793,1.8008744533749517,0.8888888888888888,4.761044209691083,0.5945045948028564,0.3888888880324073,0.1993777763646472,9.46227547946642,0.5196895597447753,20789.298828125,7.459583314870775,0.3644693848555445,1.0408203601837158,4.285054348442222,0.8989601214096489,-0.1689512019815028,0.0219298245373576,516.8165561971912,0.349850594997406,0.7565746765688446,0.0109241686028622,0.4444444444444198,0.0555555555246913,0.4881320949432404,0.2857142857142857,0.049901576249134,0.4595238663644639,-0.2054597592845149,0.5986363613030512,0.2508502671375796,0.8217996622311335,4.611222766666404,0.0849529736240579,0.9119148398187392,0.2995126457410646,0.5878217195742155,3.7085654735565186
old_20210423_dish3_c3_r1,Old,3741.628498535156,186.0,46.10907561086593,0.0052385950444202,0.006310150027275,0.066021316024134,0.2862453784918164,0.0536819656489685,0.581208191216942,0.0088968081399798,5.388611711170299,0.4349139859953069,0.5454545454545454,6.319284566448765,0.6009802222251892,0.0,0.2050314071674802,7.493613454626992,0.5592851833582171,26066.42578125,7.576142402712065,0.3651685393252882,1.247115969657898,4.285372269881591,0.9975897409600548,-0.0774419609195148,0.0486577180391649,31.20401426073821,0.4658123552799225,0.880527356677924,0.0149331141247283,0.2727272727272479,0.0,0.2454545454545454,0.2675044883303411,0.0081907835173151,0.3410471495276744,-0.2265233080686309,0.4974585744705274,0.3165058484384926,0.5846254071659595,4.765820727483398,0.0610314483961623,0.9341975455393248,0.3041360552938538,0.3982838028781523,3.858833551406861
old_20210423_dish3_c4_r1,Old,4038.274099658203,280.0,1913.3610598272592,0.0033252620011512,0.0050654313527047,0.0966343706595672,0.1317004824934463,0.0279242499969034,0.4656404440981913,-0.0344855524599552,5.053112027492385,1.2604173874292297,0.9583333333333334,8.523288158151928,0.5781119465827942,0.5148148138351851,0.2283287501154964,4.22777141003697,0.4219680617157706,25854.642578125,7.587038747411967,0.3192582383158004,0.9779449105262756,4.449354547001533,0.9258909177385648,-0.1140253763017604,0.0349775784439662,640.3543122836256,0.3936787545681,0.912669000929007,0.0171370108341579,0.4166666666666493,0.0,0.0252173913043478,0.288608846058809,0.0248346809774617,0.453212221578549,0.0519634539990226,0.6345568296112492,0.2414907833410393,0.7032220676208818,4.213128981530023,0.0422047102096371,0.9028180333440052,0.3092915840742924,0.5568934095191227,3.882148742675781
old_20210423_dish3_c5_r1,Old,3206.1228619628905,267.0,602.6147205306752,0.0018475815391523,0.0077317459508776,0.0966343706595672,0.1504759514588851,0.0575119124244711,0.3435562812494097,0.0010712424991652,5.202871483102518,2.363946703444197,0.8333333333333334,8.01306913995149,0.6115962862968445,0.0,0.2161950069233219,13.67266586194111,0.6134687661227236,25146.2109375,7.550120328530406,0.3359037050965432,1.236204743385315,4.310332854642894,0.8464281156012843,-0.1690027215957371,0.0330033002937257,454.77780739871145,0.2698034346103668,0.9057854959686272,0.0045208990035014,0.4999999999999583,0.1666666665277777,0.2101579405015038,0.2866710073481536,0.0094052738825935,0.415433539227326,-0.2334995889809764,0.5603191083426217,0.2600040905533334,0.7479127200593242,4.259836092595801,0.0258331444648273,0.891668779610334,0.3078378791394777,0.4970132341221391,3.8195106983184814
old_20210423_dish3_c6_r1,Old,2516.3167886718747,275.5,249.9649847210099,0.0072757989844683,0.0017155806999653,0.0277927150279979,0.1470424898921845,0.0465770552564643,0.6268384995349596,-0.2290617376565933,4.3807058717348255,0.5151395941661026,1.0,3.3530610718404263,0.6013318300247192,0.6999999981138889,0.1893913376406377,11.623355853188912,0.6764988735338057,24932.5,7.174902095734168,0.2338164251202081,1.3801333904266355,4.307984739426249,1.0891820624643664,-0.002411705626215,0.1024390238905413,372.3704547105117,0.3210820853710174,1.0250182646544066,0.0058905024487213,0.3333333333333055,0.0,0.0279720279720279,0.1680830972615674,0.0163519282571466,0.581991136924728,0.2012239633350756,0.4383852042847381,0.2798450784276166,0.8041968735495421,4.160326179631333,0.0867378072240586,0.9098822162559828,0.3753223157900082,0.5074378762874482,3.5404345989227295
old_20210423_dish3_c7_r1,Old,3565.750006054687,163.0,1005.8982123517638,0.0060301601644248,0.0041663348674774,0.0068322489359798,0.2528960929933701,0.0449534176804256,1.025734716045226,-0.0016826710198074,4.400302049100765,0.5215863702389852,0.9333333333333332,6.458060752090389,0.662580132484436,0.4545454528787879,0.2051603182160823,8.250974959730751,0.3620002138742546,26990.669921875,7.360055763088177,0.3316420664201543,1.089876413345337,4.433277167610521,0.955973686726179,-0.0451441865988896,0.0391969406891042,947.5471781452028,0.1989710330963134,0.9677168674915132,0.0080213370621492,0.1333333333333244,0.0666666666222222,0.3642857142857142,0.271469828241374,0.0368343606916291,0.2318699647816849,-0.2198452228966124,0.5240737375840857,0.3128690509823951,0.6412933094312683,4.468736511867893,0.0734708573716859,0.938618377522214,0.3901455043411491,0.5597211932033238,3.713690996170044
old_20210423_dish3_c8_r1,Old,3255.318686279297,135.0,164.23873250956893,0.0013603420819269,0.0006223417585715,0.0093461050516223,0.1051935750376633,0.0662660165428299,0.7366636985168465,-0.031747430562973,5.171083622533664,0.853823867503512,0.9090909090909092,4.069510204510619,0.6940815448760986,0.7407407373148148,0.2182283207251437,25.53343951420229,0.7168414235773699,28315.81640625,7.478017585359658,0.4066371681397936,1.6024354696273804,4.469175961939394,0.9326888871365262,-0.2681392804572854,0.0621118008564484,281.8535332785154,0.3498913645744324,0.8516206067778528,0.0200657901677778,0.1818181818181652,0.0,0.6363636363636364,0.2553556126820907,0.0189570671630915,0.3075706921532108,-0.0047626020263747,0.3251407908998055,0.3292229364554542,0.7162134946920579,3.5293906058326336,0.0204977603487293,0.8516291953751272,0.3423107046006119,0.4876108389900082,3.5692906379699707
old_20210423_dish3_c9_1_r1,Old,3656.523059765625,304.0,1112.536949117579,0.0013487585722155,0.0060898219235241,0.0052790190986236,0.2685457675963476,0.0223577356319092,0.6887022907251887,0.1362660229206085,6.044964328981274,0.8551679428130131,1.0,26.690982449483837,0.6388578414916992,0.4753086402109054,0.2313387918318305,9.453942713907512,0.480095002149946,22071.48046875,7.3407328005447345,0.2804253867150361,0.9528000354766846,4.291000583478327,0.8864593641769276,-0.0828863327005384,0.0388663967296628,658.0609225551827,0.3525313436985016,0.944285333481674,0.0107108027306807,0.3666666666666545,0.0,0.205139616354499,0.2843692204225747,0.0175215176491354,0.4302286165470416,-0.0721056784686296,0.6617022130082457,0.255738896265299,0.7687282810116869,4.527317079680649,0.0360066422488086,0.9334696562091326,0.3102793256671228,0.5348395399862211,3.755202531814575
old_20210423_dish3_c9_2_r1,Old,3096.4593269531247,257.5,178.12088226016206,0.0009531539013249,0.0034854714758694,0.0195478778114456,0.2478254440810601,0.0503980262924278,0.5894454544078078,0.0035669873468577,5.279351762753947,0.8349617337743529,0.7857142857142857,9.883792432681473,0.6117538809776306,0.4259259245216049,0.2264990727853423,21.766300338387932,0.4788164137318024,25900.173828125,7.486018508125678,0.3017350157726327,1.1177743673324585,4.4009884216490605,0.9309796786762672,-0.1545498514056605,0.0401106500136782,148.68687245589885,0.3026822805404663,0.9612737807069268,0.0042132362025767,0.4999999999999643,0.071428571377551,0.1516483516483516,0.2883114856429463,0.0182827081051621,0.5977941964293997,0.0435584378997985,0.5825718928250794,0.2608854657306195,0.7066268973657011,4.472736196092457,0.0389762276796308,0.9242423953028182,0.3082318555482126,0.5226915212444649,3.69374680519104
old_20210423_dish3_c9_3_r1,Old,3525.315493505859,234.5,621.175340677344,0.0034725980020797,0.002747815568,0.0079095525210021,0.1865046357327903,0.0577224635593091,0.7354925296609535,0.2654813230037689,5.235851184096952,0.6709535128888738,0.8333333333333334,6.647959033401964,0.6533516645431519,0.7238095218698414,0.2120020240721027,9.24111929456575,0.5107301607985734,21075.318359375,7.493694273092164,0.3512503891248819,1.2094498872756958,4.297965884675303,0.916073569048406,-0.1602160577987879,0.0303030302456382,551.8407826899338,0.3340491652488708,1.0338623127666149,0.0113382089795569,0.4166666666666319,0.0,0.2727272727272727,0.2868591390116099,0.0637923685491195,0.4795685733979395,0.0708265935075554,0.5509230357179251,0.256158858480209,0.7240509018596412,4.382363636084067,0.0203326918513729,0.9354326539485844,0.3236876237287118,0.5880130822662188,3.7318966388702393
old_20210423_dish3_c9_4_r1,Old,3240.029011816406,187.0,780.6375171001757,0.0022487946179161,0.0039042464923113,0.004864341444008,0.3680288579825916,0.0965193494918218,0.4641672754111894,0.0129681667312979,5.958858021903468,1.0896378757116592,0.2857142857142857,9.25356535389612,0.6045056581497192,0.0,0.2249552969892459,9.77739520029748,0.3265409662774157,20078.166015625,7.542791760090907,0.3015933232167094,1.2591627836227417,4.241336966917868,0.9169398904258718,-0.2078106051758424,0.0428380186842864,611.0826241268569,0.3660435974597931,0.8177579110675457,0.008054518550479,0.4285714285713673,0.1428571426530612,0.3928571428571429,0.2896649362907031,0.0053289591693889,0.4329799534871225,-0.2008367409222517,0.5271328495553224,0.2768103936403818,0.7087433866096671,4.6739921569880885,0.0552585283541784,0.915375373175084,0.3070289494337501,0.5287180474449591,3.705657958984375
old_20210423_dish4_c10_r1,Old,5093.720606542968,365.0,852.6182080711973,9.121551184932936e-05,0.0110268462449312,0.0062059509106872,0.554179253306156,0.0489206165985294,0.5120167311982575,0.5178184509277344,5.811040206743147,0.9531077712285227,0.6923076923076923,6.35539592206469,0.6320122480392456,0.6666666636507937,0.2082181118424298,35.893766136293266,0.4544121092965961,27369.505859375,7.549872440671899,0.2686016892343018,1.0958735942840576,4.459712884857998,0.8589706355144762,-0.2448755099893149,0.0192697768567243,123.21530206042932,0.3793554902076721,0.9623385969463506,0.0132770636045426,0.538461538461497,0.0769230768639053,0.2087912087912088,0.2815501821795296,0.0309480323803076,0.367849761772327,-0.0422725390899612,0.5846136478873016,0.2385216994688216,0.7322320290700927,4.652635012163798,0.0672416151239494,0.9312289765905452,0.3183551788725093,0.5632629937427063,3.653737545013428
old_20210423_dish4_c11_r1,Old,4140.245199316406,182.0,1315.487920103939,0.0022722029486403,0.0066187167540192,0.0063724519432101,0.1789604887505231,0.0395227259392014,0.7782434109719097,0.0134892016649246,5.617244199376453,0.2405110830554901,0.8421052631578947,10.381597886222558,0.652917742729187,0.5999999977222222,0.2304234889748833,7.620251446190984,0.678751523447656,31414.74609375,7.544220591844184,0.4399183673465796,1.1738896369934082,4.5671800092868,0.9285614997540358,-0.1420456145911384,0.0453296702674043,866.0696952807336,0.383130133152008,0.9590398572460818,0.00303171691164,0.2105263157894626,0.0,0.303641977453872,0.2930142302716688,0.0051825714555744,0.2686141952964064,0.3213227318253537,0.5811520785568451,0.2678695517632404,0.5984271403163615,4.920124948587211,0.0955697779415377,0.9154799596963976,0.3176700951178102,0.58819476444823,3.750581741333008
old_20210423_dish4_c12_r1,Old,4123.686844921875,271.0,872.2952051039227,0.0025656778927693,0.0085160369053483,0.0966343706595672,0.2386048308083483,0.0524502321821586,0.5981276283822281,0.1652214378118515,5.207624567528776,0.589921730436034,0.8461538461538461,17.790019990377576,0.6519608497619629,0.6666666637345678,0.239472929720526,10.96356453432287,0.2426863233342543,30773.53515625,7.570216801396591,0.3249660786971464,1.1068648099899292,4.458640854035785,0.8899094587861947,-0.0148583020601969,0.0292318150719022,665.4409846266323,0.449067622423172,0.974790501134976,0.0025106579774113,0.384615384615355,0.0,-0.1318681318681318,0.2809083263246425,0.0040985287656488,0.4870356208345084,-0.0302848264779787,0.5664320123194312,0.266535624324219,0.6921953577981624,4.30852593365686,0.044885950915726,0.9438549530976944,0.3148379883548122,0.5554429032473029,3.8743648529052734
old_20210423_dish4_c13_r1,Old,3389.8964890136717,261.0,1227.47874887549,0.0009856791767607,0.0043748370371758,0.0053094587236537,0.3308494273674489,0.0350557569720819,0.4023691302223381,-0.0723504647612571,5.86485255620839,1.375417455160519,0.9130434782608696,12.402249421067143,0.6417433023452759,0.7759259233626543,0.2508798640743857,13.199925915798522,0.4613244568684204,23313.26953125,7.460383491529941,0.3342372881354044,1.0313209295272827,4.415108179141485,1.000886829739397,-0.1428226011359803,0.0417177913598554,730.6406324636467,0.3961010873317718,0.9781899669830056,0.001972432798336,0.3043478260869433,0.1739130434026465,0.1487521666365403,0.2889210716871832,0.0105043126405266,0.3961955995419414,0.1108848266335856,0.6188698123577637,0.2793592237171319,0.7745906851126032,4.70115355395893,0.0467645977698276,0.8933747362721869,0.3098646894693972,0.5657274750020089,3.6456356048583984
old_20210423_dish4_c1_r1,Old,3684.861134472656,156.0,189.3205278749427,0.0107968384020305,0.0059750033542513,0.0366361483558661,0.1264712566488079,0.0838865503231737,0.7673025627558632,-0.0859646499156951,6.535246399786088,0.1837209141709578,0.7142857142857143,5.469595499592192,0.5970519781112671,0.0,0.2133914168902013,5.0421768259860835,0.0021024668562862,24966.048828125,7.357625273688218,0.2225891677670132,1.470669865608215,4.447365707572556,0.9936174400656844,-0.0727353524797244,0.0841584157027088,63.112686272255935,0.3310935199260711,0.8983217176504124,0.0387325490199776,0.4285714285713673,0.0,-0.108112495523467,0.2175522648083623,0.0082781193656761,0.4926051694891328,-0.0491347846931651,0.415429495371539,0.2734256143510276,0.772007026774639,4.5859130725188875,0.0678693681241674,0.944264792032914,0.3199634648313997,0.4919034688629194,3.7440571784973145
old_20210423_dish4_c2_1_r1,Old,2756.5486634765625,169.5,171.1590220442434,0.0012131396715554,0.0042951898649334,0.0418855198249892,0.4269737837926098,0.0465868943361647,0.5138003975409388,0.0046101631596684,4.657233707568765,0.1187198356858331,0.7857142857142857,5.393677839460818,0.6040321588516235,0.0,0.2071656897028438,14.096767303893031,0.517462606670679,25649.533203125,7.586627249027208,0.3487777146103263,0.9743075370788574,4.2712453785616065,0.8759329203733306,-0.0608615580163935,0.029832935525259,105.60708247463492,0.3443706333637237,0.8399477102242593,0.0102469858219536,0.4285714285713979,0.142857142755102,0.3318681318681319,0.2785890652557319,0.0263105827307647,0.513136427712987,-0.0925640007286405,0.6010199605976279,0.3031766710445976,0.7685697188879212,4.079736933049718,0.076721682194957,0.8989647848308004,0.3029795772752813,0.5744332975441149,3.7943291664123535
old_20210423_dish4_c2_2_r1,Old,4600.156334033203,785.0,750.5107724351197,0.0001774382584901,0.0037087094970047,0.0091823422265339,0.223564328860863,0.0713024594527986,0.2997023272413773,-0.0159602779895067,5.9317257668821854,1.017517548971734,1.0,9.938322209478814,0.6528876423835754,0.5814814807290124,0.2402552946317165,10.16148242969376,0.5261858176142199,30011.36328125,7.625162886020406,0.184359043267691,1.4359184503555298,4.554302797356307,0.9244482055330396,-0.2987017308578953,0.0392857142155612,581.4101801950131,0.3543915748596191,0.9047601197216024,0.0184053660055467,0.6666666666665926,0.0,0.1333333333333333,0.2932172077065188,0.0093272918353137,0.4564866744725183,0.2970546994182128,0.4844955640239438,0.2467852695593318,0.6065227798676499,4.634883686779683,0.0500881204754858,0.9297360208230376,0.3361485789573719,0.4811667327937027,3.621927499771118
old_20210423_dish4_c2_3_r1,Old,2517.9716830078123,181.0,46.11449699321619,0.0003296881892688,0.002064115833491,0.0815782718295461,0.3379904685585215,0.0517942315872137,1.2180368374501889,0.3648841977119446,3.613304043390337,0.6467462748040657,1.0,4.052557137699269,0.7195387482643127,0.2916666653472222,0.2068195671998057,21.74466316420623,0.3300276372373694,38154.01171875,7.624529674253866,0.2341862117973198,1.4203933477401731,4.519784874513907,0.8042515990526821,0.0736822048747912,0.0522088351316914,102.86058398632171,0.3005323112010956,0.964051540775696,0.0019973571917432,0.2727272727272479,0.1818181816528925,0.2545454545454546,0.2774887270204647,0.0264915119851535,0.3247612215166046,-0.1530780221752426,0.3807061314189874,0.3209889067002542,0.7161747759437992,3.3173731841082015,0.0122721825702415,0.939269585451246,0.3611769366997646,0.3917495118295678,3.680677652359009
old_20210423_dish4_c3_1_r1,Old,3929.4336682617186,227.5,187.0442361295105,0.0039314644152774,0.0041199224069714,0.0295354059335345,0.3291908558552026,0.0256714043660215,0.9350626770197228,-0.2927272319793701,6.292634377340344,-0.0324498303006182,0.9615384615384616,59.448680351049134,0.6283006072044373,0.4889724299971536,0.2209243258279719,8.38692507699607,0.4489775240007812,25413.98828125,7.344510550475606,0.3141681813830344,1.0970053672790527,4.418117083941132,0.9302342945281108,-0.0827468137073819,0.0344641895344834,162.89753432332648,0.2553433179855346,0.924265892518185,0.0122674989658039,0.2307692307692219,0.0,0.1193162393162393,0.275657894736842,0.0286537114640902,0.5482110954028033,0.0223352441225603,0.5220453706426633,0.2763738484419391,0.6728045893032608,4.4497543631883945,0.0724460704299141,0.91285039431269,0.3434829991566668,0.4957767537437032,3.8060593605041504
old_20210423_dish4_c3_2_r1,Old,3438.0987251953125,146.0,382.95147773849897,0.0013182902288141,0.0012415978126227,0.0198769734918199,0.3131129250938693,0.0554831250182504,0.5646857313770984,0.040224801748991,5.332596220210191,1.0404340294880927,0.7272727272727273,7.727302645575661,0.6242762804031372,0.0,0.2407913063243518,11.941753461182545,0.6028632645023142,23173.94140625,7.463347621476179,0.2879769618423615,1.4766581058502195,4.416522099814975,0.9438475067063984,-0.3474410117319581,0.0426666665528888,427.35507607291663,0.3719373941421509,0.8957999733300624,0.0506271359438217,0.2727272727272479,0.0909090908264462,0.3181818181818182,0.2830856334041047,0.0041158422355765,0.382608802921496,0.0368974677711511,0.4263006871439305,0.290094215229169,0.6757135047970136,4.313014313385792,0.086416014089119,0.9221452516811194,0.3347513118016665,0.4349397766251553,3.840035915374756
old_20210423_dish4_c4_1_r1,Old,4108.576704052734,195.0,871.1105918572925,0.0011362618399898,0.0075360173359513,0.0966343706595672,0.191531287186506,0.0199920417646913,0.5623778426820526,-0.0348497554659843,4.547995612873666,4.706174645898607,0.967741935483871,14.285409950102665,0.6661111116409302,0.4294871789057692,0.2083115985811237,14.726251292904353,0.3601151645221837,27559.640625,7.394141597221728,0.2136283185838817,0.943103551864624,4.383963084190045,0.9149359901834984,-0.1815348422217717,0.0247651579634797,523.8406073087417,0.4120669364929199,1.0041365532135589,0.0066887667931466,0.2903225806451519,0.0322580645057232,0.3548387096774194,0.2812608243851748,0.0061164503260828,0.4033239013832282,0.1190954252955666,0.6048247139491554,0.2974993671317915,0.6667481017415038,3.771683621414278,0.0150712272108593,0.8968163342032484,0.3183526214352764,0.5251129743145738,3.8782904148101807
old_20210423_dish4_c4_2_r1,Old,4425.990287988281,363.0,1606.8718681192822,0.002551141826351,0.0094822868704795,0.0054794092271274,0.2689500352644556,0.0259314016411259,0.4846534174009027,-0.0336324870586395,4.937202487180988,1.772097763104007,0.96,15.546162890432663,0.6224769949913025,0.5547619038625834,0.2270683409287922,7.656121358612137,0.318742642296921,29653.046875,7.548276695407507,0.2211902113458169,0.9462395310401917,4.407844648273021,0.8955385761493199,-0.1179440762563559,0.0353130015862423,1032.423326698293,0.4126341044902801,0.9605589783663664,0.0119731058054697,0.4399999999999824,0.119999999952,0.0073105045811493,0.2774972557628979,0.0198671862719984,0.3872760981280687,0.2390786840528898,0.6513180992578254,0.2603226319255076,0.6612208053287807,4.223233431734803,0.0352956613600883,0.9245491781633316,0.3078583328609885,0.4912742507305029,3.873190879821778
old_20210423_dish4_c5_1_r1,Old,3950.3963871093742,326.0,616.9736985262778,0.0016080269697154,0.004715307150036,0.0109887740192295,0.1468532161009461,0.0331734221654788,0.6859414146617152,1.0776057243347168,4.96364050402349,2.9352868915526233,0.9411764705882352,8.094482673354701,0.5832263827323914,0.6547619028988095,0.2069062328388486,12.699365787614983,0.6451952444496815,23467.220703125,7.440697438064358,0.3172056082337975,1.0717931985855105,4.371009662539716,0.8998178146146741,-0.148998915676784,0.0353227770580721,420.7297761978064,0.3247405290603637,0.8831400755491539,0.0037906566803635,0.5294117647058513,0.0588235293771626,0.0514705882352941,0.285828152399171,0.0097274783512208,0.5814740495394501,0.0064649574114542,0.5804384066639617,0.2230261884583398,0.6964423193806738,4.2205718051594845,0.0175544974544751,0.9267659304947224,0.3593103055411923,0.5440305130073964,3.752771377563477
old_20210423_dish4_c5_2_r1,Old,3834.713771191406,208.0,189.0081629017203,0.000201613848527,0.0072281858883798,0.0283698510704459,0.3162888298430601,0.0769352674268134,0.4433467148430025,0.0343919582664966,5.311606108472687,0.0313219764531673,0.5555555555555556,11.846946283999666,0.6225196123123169,0.0,0.2387210754650015,23.261634415530416,0.4551930332227893,19784.16796875,7.380398715665611,0.2847910383451317,1.446308732032776,4.453011152700397,1.0299540070853406,-0.2934980706584735,0.0293255131104823,295.6682622572143,0.4267210960388183,0.8525541751924305,0.0225870758085911,0.444444444444395,0.1111111109876543,0.5666666666666667,0.2520972557941134,0.0187611079652984,0.598656415729086,-0.0641333149253796,0.4790794954243185,0.3275549034114807,0.729801825928002,4.628193152821034,0.0595905885662654,0.8765984764515312,0.3155791753544068,0.4701749137838895,3.62670373916626
old_20210423_dish4_c6_1_r1,Old,3148.126995849609,164.0,203.47114570057957,0.0027304299604769,0.0071266540326178,0.019224235695938,0.3013669847079334,0.0313641968100056,0.612657986205642,0.0234395898878574,4.628429371327616,0.9641418744531012,0.8095238095238095,5.865145323396402,0.6368250250816345,0.6944444422685185,0.1933875640697009,11.813599775348957,0.5913228727999443,26107.177734375,7.455326888347344,0.2480335605660744,1.0079553127288818,4.297071022865457,0.8640629846102019,-0.225424786974061,0.0229508196470482,166.4149772732072,0.2610180675983429,0.9380840649826598,0.0009915894296219,0.3809523809523628,0.1428571427891156,0.3090909090909091,0.2615463917525772,0.0087598045150353,0.4162579799342089,0.1048192396300763,0.5689519138341792,0.3077897156450239,0.7283985143851054,3.9344910060232983,0.0335672159636944,0.9325961957590012,0.3242241483743942,0.4941814612437992,3.843460083007813
old_20210423_dish4_c6_2_r1,Old,2991.95937355957,362.0,339.1673606945901,0.0008167846466711,0.0019576670601963,0.0199001769563968,0.253530514595769,0.0267065749024103,0.8212418402828056,-0.0002993097878061,5.066802500201569,0.4794209084464513,0.9230769230769232,13.470623986983506,0.6098926067352295,0.63030302965101,0.2259025808361679,19.879219594365203,0.4338010731786942,19953.51171875,7.509989788721624,0.3717827066775164,1.0169633626937866,4.2824234690331275,0.913812795488749,-0.2110609556082363,0.0398740818049589,213.745726357804,0.3975547254085541,0.9717639571537424,0.0077038403464608,0.4230769230769068,0.0,0.1965811965811965,0.2836978710994459,0.0669302946780517,0.5573998179925028,-0.1366787416987051,0.5574098542142708,0.2647415831293691,0.7344044442264434,4.022597366727113,0.042885013350993,0.8723690494961549,0.3078919389364066,0.5486780969877205,3.5983264446258545
old_20210423_dish4_c6_3_r1,Old,4679.190569238281,397.0,41.99945416878545,6.09530239732932e-05,0.0102100614458322,0.1065696675119841,0.2323368644128276,0.0624763595975662,0.9005544006327273,-0.009524374268949,5.473110808643478,0.9340785699203196,1.0,3.834345897535929,0.5695185661315918,0.4583333313541667,0.1866696304781774,30.11784751956222,0.2516601575349197,26709.404296875,7.609039849806725,0.2609002825996559,1.084666728973389,4.463018747081027,0.8768907184434929,-0.0661056832834926,0.0301109349760524,9.001618984430454,0.3354249000549316,0.7666883085480912,0.0149636491617664,0.444444444444395,0.0,-0.1333333333333333,0.2757102841136454,0.0206623592318591,0.6279474482366774,-0.1920387919342809,0.5351556377691431,0.2334906875031284,0.7266596604933345,4.080394702259419,0.0477843633430418,0.9502012012188312,0.2940044741643368,0.5519376009091935,3.6762866973876953
old_20210423_dish4_c6_4_r1,Old,4960.262716992187,205.5,1479.213856220899,0.0005722934304497,0.0111641520634293,0.0003365787440051,0.2906610204334021,0.0326934387479092,0.4312423338536703,-0.0318224318325519,5.792179125500607,1.0552349630261328,0.8846153846153846,6.0828424285411025,0.6306906342506409,0.6033333318872223,0.1989028366878449,15.672791519333495,0.4291415138690179,26855.01953125,7.587075838639564,0.3101186102653983,1.0041170120239258,4.472999259393961,0.8711452481297455,-0.1714281740670389,0.0309446253819669,634.5508025841515,0.3093156218528747,0.9073551284330462,0.0055512272673343,0.2307692307692219,0.0769230768934911,0.3046153846153845,0.2881214894944872,0.0148614631627769,0.2648084870037376,-0.0601485531687595,0.6562232359474814,0.2745511914913963,0.6601856258647215,4.617196881922084,0.0424589859828542,0.9025253069396988,0.3066570418864882,0.5697352319513621,3.775114059448242
old_20210423_dish4_c7_1_r1,Old,5244.4079296875,731.0,771.0824447199774,0.000507600885676,0.0065998942591249,0.0076308944654736,0.1926691329141943,0.038859018955185,0.7961955571067063,-0.0008861263049766,5.484265738807414,1.663695810786973,1.0,5.061735562775702,0.6200748682022095,0.2871794869888889,0.2025967362709351,14.394507500401136,0.3928727792537155,22986.806640625,7.555980484906165,0.3092667299476095,1.0161932706832886,4.483623291946256,0.9032357655258176,-0.0731621134942016,0.014479637995946,428.8349060226196,0.3270227611064911,0.8957687131337393,0.0264504158935156,0.7333333333332844,0.1333333332444444,0.4678571428571427,0.2885639075753144,0.0097948536151131,0.6875035562415523,0.0821505429180044,0.6139690151586765,0.190395343902891,0.7354920119863382,4.586076875372543,0.0501929869199259,0.9423324195573,0.3067006624551035,0.5387801946095871,3.6824328899383545
